**** All Elevator Calls (time,src,dest,state,elev dt) stage 6 ****
Elevator call,507.896243493429,0,11,3,1, Done, dt, 206.10375650657102
Elevator call,508.3883648726937,-2,34,3,1, Done, dt, 458.6116351273063
Elevator call,508.4388147995692,-2,0,3,1, Done, dt, 84.56118520043083
Elevator call,510.15095690679004,-2,19,3,1, Done, dt, 291.84904309320996
Elevator call,512.7410981451851,0,41,3,1, Done, dt, 531.2589018548149
Elevator call,513.3688940199656,-2,25,3,1, Done, dt, 354.63110598003436
Elevator call,524.1069739806394,0,17,3,1, Done, dt, 255.8930260193606
Elevator call,530.1742255496574,0,6,3,1, Done, dt, 128.82577445034258
Elevator call,530.5850250585272,0,44,3,1, Done, dt, 546.4149749414728
Elevator call,530.7421165835376,0,-3,3,4, Done, dt, 69.25788341646239
Elevator call,531.7404459344334,-4,0,3,1, Done, dt, 61.25955406556659
Elevator call,537.0715274709094,10,47,3,7, Done, dt, 467.92847252909064
Elevator call,543.7683458853232,-2,29,3,1, Done, dt, 368.23165411467676
Elevator call,554.6943397633177,-2,13,3,1, Done, dt, 181.30566023668234
Elevator call,556.8993874391524,0,14,3,1, Done, dt, 190.1006125608476
Elevator call,557.5557041789998,0,16,3,1, Done, dt, 211.4442958210002
Elevator call,559.8911163663106,-1,19,3,1, Done, dt, 242.1088836336894
Elevator call,562.5015578609957,0,50,3,1, Done, dt, 580.4984421390043
Elevator call,570.72332239395,0,34,3,1, Done, dt, 396.27667760605004
Elevator call,573.8367444751809,0,-4,3,8, Done, dt, 119.16325552481908
Elevator call,574.4289443621799,0,41,3,1, Done, dt, 469.5710556378201
Elevator call,579.4289603377472,0,-4,3,8, Done, dt, 113.57103966225282
Elevator call,579.4300589184306,-2,-4,3,4, Done, dt, 31.569941081569368
Elevator call,582.4748234204005,0,7,3,1, Done, dt, 87.52517657959947
Elevator call,584.3936094971903,0,44,3,1, Done, dt, 492.60639050280975
Elevator call,587.5065401456161,0,50,3,1, Done, dt, 555.4934598543839
Elevator call,589.3301865038677,-1,1,3,1, Done, dt, 657.6698134961323
Elevator call,590.6208993932232,-2,4,3,1, Done, dt, 689.3791006067768
Elevator call,591.0975410397571,25,-3,3,0, Done, dt, 318.90245896024294
Elevator call,591.5126537716858,-2,29,3,1, Done, dt, 963.4873462283142
Elevator call,591.6646715252255,27,-4,3,6, Done, dt, 437.33532847477454
Elevator call,593.1685913886549,-4,24,3,1, Done, dt, 906.8314086113451
Elevator call,615.2556147628397,1,-1,3,8, Done, dt, 44.74438523716026
Elevator call,620.2579900542485,19,28,3,7, Done, dt, 175.74200994575153
Elevator call,620.952509806021,-4,0,3,1, Done, dt, 615.047490193979
Elevator call,623.0223448856957,-3,-2,3,1, Done, dt, 590.9776551143043
Elevator call,623.5552751023249,0,-1,3,8, Done, dt, 36.44472489767509
Elevator call,623.6992665911678,0,20,3,9, Done, dt, 283.30073340883223
Elevator call,626.5389500501055,0,38,3,9, Done, dt, 478.46104994989446
Elevator call,627.5033706858799,-4,11,3,9, Done, dt, 180.49662931412013
Elevator call,635.7897844410584,8,32,3,1, Done, dt, 309.2102155589416
Elevator call,645.5114707776538,0,11,3,9, Done, dt, 162.4885292223462
Elevator call,647.6019128697508,-3,39,3,9, Done, dt, 468.3980871302492
Elevator call,648.3122718675629,0,50,3,9, Done, dt, 588.6877281324371
Elevator call,667.5999958141826,-3,-4,3,8, Done, dt, 25.40000418581735
Elevator call,675.5144664954673,0,-1,3,0, Done, dt, 212.48553350453267
Elevator call,679.5895248054915,-3,46,3,1, Done, dt, 1062.4104751945085
Elevator call,680.0181347335647,0,23,3,9, Done, dt, 259.9818652664353
Elevator call,680.2298063486398,-4,23,3,1, Done, dt, 808.7701936513602
Elevator call,688.1143086691975,42,5,3,4, Done, dt, 493.8856913308025
Elevator call,689.1432791543316,-3,8,3,1, Done, dt, 634.8567208456684
Elevator call,695.0796471237577,20,-1,3,6, Done, dt, 300.9203528762423
Elevator call,695.4237523147347,2,-3,3,0, Done, dt, 214.57624768526534
Elevator call,696.489335397915,-1,20,3,1, Done, dt, 759.510664602085
Elevator call,703.881682733766,0,10,3,1, Done, dt, 642.118317266234
Elevator call,705.1407577731113,0,5,3,1, Done, dt, 585.8592422268887
Elevator call,705.5274932543261,50,0,3,0, Done, dt, 841.4725067456739
Elevator call,708.981552127932,0,29,3,1, Done, dt, 846.018447872068
Elevator call,717.1956642927394,37,-1,3,4, Done, dt, 530.8043357072606
Elevator call,717.7965298809615,-4,30,3,1, Done, dt, 848.2034701190385
Elevator call,727.6758894316686,-2,0,3,3, Done, dt, 56.324110568331434
Elevator call,728.499323661546,-1,38,3,3, Done, dt, 473.500676338454
Elevator call,733.0505280207608,0,23,3,3, Done, dt, 303.9494719792392
Elevator call,741.8722441091284,-1,14,3,3, Done, dt, 196.12775589087164
Elevator call,744.975962002575,15,2,3,6, Done, dt, 218.024037997425
Elevator call,749.8657280601287,-4,0,3,1, Done, dt, 486.13427193987127
Elevator call,758.4490750208467,-1,0,3,3, Done, dt, 25.55092497915325
Elevator call,762.2945288266701,-3,43,3,1, Done, dt, 946.7054711733299
Elevator call,765.1796993620308,-3,2,3,1, Done, dt, 492.82030063796924
Elevator call,768.9310981605672,11,48,3,5, Done, dt, 596.0689018394328
Elevator call,775.7804832433483,-2,37,3,5, Done, dt, 468.21951675665173
Elevator call,777.0797168382923,26,41,3,7, Done, dt, 804.9202831617077
Elevator call,781.7375130869042,0,7,3,3, Done, dt, 79.26248691309581
Elevator call,787.8154398680457,-2,11,3,5, Done, dt, 170.1845601319543
Elevator call,789.2940003734968,0,37,3,5, Done, dt, 454.70599962650317
Elevator call,790.84999807964,-3,0,3,5, Done, dt, 46.150001920359955
Elevator call,793.7757239212833,-3,-2,3,5, Done, dt, 21.224276078716684
Elevator call,799.8678032751129,-3,3,3,5, Done, dt, 70.13219672488708
Elevator call,809.0059078799528,-2,0,3,5, Done, dt, 27.994092120047185
Elevator call,818.5716721258577,-4,7,3,1, Done, dt, 494.42832787414227
Elevator call,819.0973959909869,14,44,3,9, Done, dt, 351.9026040090131
Elevator call,822.1388045776276,-2,10,3,1, Done, dt, 523.8611954223724
Elevator call,827.0483922867262,1,-1,3,0, Done, dt, 60.9516077132738
Elevator call,833.2953788491847,20,0,3,4, Done, dt, 403.70462115081534
Elevator call,833.6807039214751,0,46,3,5, Done, dt, 509.31929607852487
Elevator call,836.3100863645074,0,50,3,5, Done, dt, 550.6899136354926
Elevator call,840.9085198183803,1,50,3,5, Done, dt, 546.0914801816197
Elevator call,849.1185427699573,-3,-1,3,1, Done, dt, 375.88145723004266
Elevator call,851.8260477246714,-3,35,3,1, Done, dt, 769.1739522753286
Elevator call,854.1199582715301,-3,27,3,1, Done, dt, 678.8800417284699
Elevator call,858.5727486699326,33,0,3,4, Done, dt, 378.4272513300674
Elevator call,859.4091706403293,-4,11,3,1, Done, dt, 497.5908293596707
Elevator call,863.6615831859367,-3,-4,3,0, Done, dt, 57.338416814063294
Elevator call,865.092482993349,-1,17,3,1, Done, dt, 557.907517006651
Elevator call,869.6484007605196,38,43,3,7, Done, dt, 91.35159923948038
Elevator call,871.0751116159759,-2,48,3,1, Done, dt, 892.9248883840241
Elevator call,871.1514322455221,4,0,3,6, Done, dt, 113.84856775447793
Elevator call,881.7224099153852,-2,0,3,1, Done, dt, 354.27759008461476
Elevator call,891.7829186868805,-4,0,3,1, Done, dt, 344.2170813131195
Elevator call,902.6902755398198,-1,29,3,1, Done, dt, 652.3097244601802
Elevator call,905.7125010362058,0,46,3,1, Done, dt, 836.2874989637942
Elevator call,909.644810683128,0,8,3,1, Done, dt, 414.35518931687204
Elevator call,917.921440920651,39,-2,3,0, Done, dt, 651.078559079349
Elevator call,920.9559777501229,-4,-2,3,1, Done, dt, 293.0440222498771
Elevator call,921.3280124845719,-1,7,3,1, Done, dt, 391.6719875154281
Elevator call,933.7495734890487,-4,10,3,1, Done, dt, 412.25042651095134
Elevator call,943.209730896117,3,-2,3,6, Done, dt, 63.79026910388302
Elevator call,946.595026362445,23,0,3,4, Done, dt, 290.40497363755503
Elevator call,946.775779901455,-3,-1,3,1, Done, dt, 278.22422009854495
Elevator call,948.3431624386573,0,-4,3,6, Done, dt, 80.65683756134274
Elevator call,949.8446878410363,0,48,3,1, Done, dt, 814.1553121589637
Elevator call,958.3487960758603,9,0,3,0, Done, dt, 588.6512039241397
Elevator call,959.3376168171872,-1,26,3,1, Done, dt, 562.6623831828128
Elevator call,971.0406469714588,-1,-2,3,6, Done, dt, 35.95935302854116
Elevator call,975.3682526243218,45,-2,3,0, Done, dt, 593.6317473756782
Elevator call,977.7982491609354,0,-3,3,6, Done, dt, 40.20175083906463
Elevator call,979.9614792953987,0,26,3,1, Done, dt, 542.0385207046013
Elevator call,986.5198212785085,-3,6,3,1, Done, dt, 315.4801787214915
Elevator call,991.424273898488,-2,49,3,1, Done, dt, 783.575726101512
Elevator call,998.2390349216074,36,-1,3,0, Done, dt, 559.7609650783926
Elevator call,1006.7890618724637,0,30,3,1, Done, dt, 559.2109381275363
Elevator call,1009.2854376425349,2,0,3,4, Done, dt, 227.71456235746507
Elevator call,1010.5360886839251,0,-1,3,2, Done, dt, 679.4639113160749
Elevator call,1014.2904299637148,-2,48,3,1, Done, dt, 749.7095700362852
Elevator call,1021.3167674412655,-2,12,3,1, Done, dt, 346.6832325587345
Elevator call,1026.1747664955665,-3,32,3,1, Done, dt, 561.8252335044335
Elevator call,1042.4397899228302,-4,47,3,1, Done, dt, 710.5602100771698
Elevator call,1043.9427861328584,0,40,3,1, Done, dt, 632.0572138671416
Elevator call,1046.279460172499,-1,-3,3,4, Done, dt, 223.72053982750094
Elevator call,1049.1955408847932,-2,16,3,1, Done, dt, 362.8044591152068
Elevator call,1049.6119921371421,-2,29,3,1, Done, dt, 505.3880078628579
Elevator call,1050.1478225185908,-3,16,3,1, Done, dt, 361.85217748140917
Elevator call,1054.9200570972548,-1,22,3,1, Done, dt, 423.0799429027452
Elevator call,1058.3425382177916,-2,3,3,1, Done, dt, 210.65746178220843
Elevator call,1061.3497891856125,0,13,3,1, Done, dt, 317.6502108143875
Elevator call,1064.797344500654,-3,49,3,1, Done, dt, 710.2026554993461
Elevator call,1065.2913198413887,0,32,3,1, Done, dt, 522.7086801586113
Elevator call,1068.1600143289822,-2,21,3,7, Done, dt, 293.83998567101776
Elevator call,1072.0940435257985,-2,50,3,7, Done, dt, 608.9059564742015
Elevator call,1080.5822907925076,44,2,3,0, Done, dt, 1114.4177092074924
Elevator call,1084.5279393525989,-2,32,3,7, Done, dt, 398.4720606474011
Elevator call,1086.0395030747954,-2,-4,3,2, Done, dt, 636.9604969252046
Elevator call,1086.9564736719517,-3,-4,3,2, Done, dt, 636.0435263280483
Elevator call,1095.2640286436385,0,22,3,7, Done, dt, 277.73597135636146
Elevator call,1095.6459199869669,-1,0,3,7, Done, dt, 35.354080013033126
Elevator call,1097.8440098951423,37,-3,3,0, Done, dt, 482.15599010485766
Elevator call,1099.301027638211,41,8,3,0, Done, dt, 1029.698972361789
Elevator call,1106.7398148506138,0,20,3,7, Done, dt, 244.2601851493862
Elevator call,1107.5208855979677,28,-4,3,2, Done, dt, 615.4791144020323
Elevator call,1107.8036810594135,35,-1,3,0, Done, dt, 450.1963189405865
Elevator call,1116.1994706847267,49,-1,3,6, Done, dt, 1219.8005293152733
Elevator call,1117.3441932989656,11,0,3,4, Done, dt, 789.6558067010344
Elevator call,1119.2896516583055,0,24,3,7, Done, dt, 275.7103483416945
Elevator call,1127.897552699288,-4,43,3,1, Done, dt, 581.1024473007119
Elevator call,1129.1480142844896,0,23,3,7, Done, dt, 254.8519857155104
Elevator call,1131.3792177263645,-1,-2,3,4, Done, dt, 127.62078227363554
Elevator call,1132.967464269452,30,36,3,5, Done, dt, 100.03253573054803
Elevator call,1134.4293967139304,-2,21,3,1, Done, dt, 332.5706032860696
Elevator call,1140.7672112891369,-1,31,3,1, Done, dt, 436.23278871086313
Elevator call,1146.0585977518958,43,-2,3,6, Done, dt, 530.9414022481042
Elevator call,1147.245185912589,-2,27,3,1, Done, dt, 385.754814087411
Elevator call,1147.5406805176676,-4,16,3,1, Done, dt, 264.4593194823324
Elevator call,1152.774368572573,14,-1,3,8, Done, dt, 177.22563142742706
Elevator call,1157.4055290464557,-4,23,3,1, Done, dt, 331.59447095354426
Elevator call,1160.2222513229156,18,43,3,7, Done, dt, 443.77774867708445
Elevator call,1161.1285201292303,0,-1,3,4, Done, dt, 86.87147987076969
Elevator call,1162.9248958580868,-2,-3,3,4, Done, dt, 107.07510414191324
Elevator call,1164.6755917731602,-3,32,3,1, Done, dt, 423.32440822683975
Elevator call,1170.9029971088776,-1,40,3,1, Done, dt, 505.09700289112243
Elevator call,1171.911688693261,-4,24,3,1, Done, dt, 328.0883113067389
Elevator call,1176.0994115135807,0,6,3,1, Done, dt, 125.90058848641934
Elevator call,1179.6101221380727,24,0,3,0, Done, dt, 367.3898778619273
Elevator call,1180.056382447366,0,18,3,1, Done, dt, 253.9436175526339
Elevator call,1180.9774709266485,0,-1,3,4, Done, dt, 67.0225290733515
Elevator call,1181.1434898085204,-1,25,3,1, Done, dt, 329.85651019147963
Elevator call,1182.4856407422205,-3,6,3,1, Done, dt, 119.51435925777946
Elevator call,1185.0049294066503,38,-3,3,6, Done, dt, 502.99507059334974
Elevator call,1185.6615591516652,-2,4,3,1, Done, dt, 94.33844084833481
Elevator call,1186.7659141651516,-2,33,3,1, Done, dt, 412.23408583484843
Elevator call,1194.4816918484162,37,21,3,6, Done, dt, 229.51830815158382
Elevator call,1195.255320106989,9,-3,3,8, Done, dt, 156.74467989301093
Elevator call,1199.2902976507971,29,41,3,7, Done, dt, 382.70970234920287
Elevator call,1201.1040445040928,20,41,3,7, Done, dt, 380.8959554959072
Elevator call,1204.7895686927575,-1,42,3,1, Done, dt, 493.2104313072425
Elevator call,1205.2364000393331,-4,-3,3,1, Done, dt, 640.7635999606669
Elevator call,1208.3813664585552,0,-3,3,4, Done, dt, 61.61863354144475
Elevator call,1212.0655368067005,0,-2,3,4, Done, dt, 46.93446319329951
Elevator call,1218.8805270458822,45,34,3,0, Done, dt, 624.1194729541178
Elevator call,1219.1610419528652,18,49,3,7, Done, dt, 450.83895804713484
Elevator call,1219.9231943499599,0,11,3,1, Done, dt, 137.07680565004011
Elevator call,1227.3451263913057,27,-1,3,0, Done, dt, 330.6548736086943
Elevator call,1227.8519734753409,14,-2,3,0, Done, dt, 341.14802652465914
Elevator call,1229.5740033141115,-2,0,3,1, Done, dt, 649.4259966858885
Elevator call,1229.879203417947,0,7,3,1, Done, dt, 83.12079658205289
Elevator call,1230.646348542733,0,-3,3,4, Done, dt, 39.353651457267006
Elevator call,1235.0174537728853,-4,9,3,1, Done, dt, 742.9825462271147
Elevator call,1241.6592594169601,-4,-5,3,4, Done, dt, 50.34074058303986
Elevator call,1245.6402024104636,0,-4,3,8, Done, dt, 117.35979758953636
Elevator call,1254.8148951290755,-4,11,3,1, Done, dt, 745.1851048709245
Elevator call,1258.3955944109046,-1,2,3,1, Done, dt, 642.6044055890954
Elevator call,1261.2765303635751,-2,-4,3,4, Done, dt, 689.7234696364249
Elevator call,1261.9566642321165,0,-4,3,8, Done, dt, 101.04333576788349
Elevator call,1265.235282049865,-2,32,3,1, Done, dt, 965.764717950135
Elevator call,1268.243941013624,-3,-4,3,4, Done, dt, 12.756058986376047
Elevator call,1269.8971795005036,-3,1,3,9, Done, dt, 71.10282049949637
Elevator call,1271.6412097283428,15,-1,3,0, Done, dt, 286.3587902716572
Elevator call,1272.1723301319107,0,12,3,9, Done, dt, 189.8276698680893
Elevator call,1274.6087319866829,-1,-2,3,8, Done, dt, 66.39126801331713
Elevator call,1274.9782991361408,-4,4,3,9, Done, dt, 99.02170086385922
Elevator call,1276.7214782171718,-4,44,3,9, Done, dt, 537.2785217828282
Elevator call,1277.8913011779641,-1,-4,3,8, Done, dt, 85.10869882203588
Elevator call,1278.2602187639138,-1,41,3,9, Done, dt, 502.7397812360862
Elevator call,1279.1510214108412,0,8,3,9, Done, dt, 138.84897858915883
Elevator call,1285.0274585335135,5,23,3,1, Done, dt, 203.97254146648652
Elevator call,1285.9309941308798,0,-4,3,8, Done, dt, 77.06900586912025
Elevator call,1287.7202118533498,0,26,3,9, Done, dt, 328.27978814665016
Elevator call,1296.03863677028,39,-4,3,0, Done, dt, 964.9613632297201
Elevator call,1299.2887517051354,39,-2,3,0, Done, dt, 939.7112482948646
Elevator call,1300.1769557831474,-2,3,3,9, Done, dt, 62.82304421685262
Elevator call,1300.836281186704,-2,0,3,9, Done, dt, 29.1637188132961
Elevator call,1307.0927899849708,-1,0,3,9, Done, dt, 22.90721001502925
Elevator call,1313.057917769506,18,0,3,0, Done, dt, 233.94208223049395
Elevator call,1313.7646791153716,-3,12,3,1, Done, dt, 697.2353208846284
Elevator call,1314.6547120177497,4,0,3,4, Done, dt, 592.3452879822503
Elevator call,1320.3181322673079,39,-3,3,0, Done, dt, 929.6818677326921
Elevator call,1320.8662487199213,-4,-2,3,1, Done, dt, 536.1337512800787
Elevator call,1321.022113831665,-1,-2,3,8, Done, dt, 19.97788616833509
Elevator call,1322.1128310699344,5,14,3,9, Done, dt, 161.88716893006563
Elevator call,1325.0849733245666,19,0,3,0, Done, dt, 221.9150266754334
Elevator call,1326.5446657180087,-4,17,3,1, Done, dt, 739.4553342819913
Elevator call,1332.174271575912,-4,2,3,1, Done, dt, 568.8257284240881
Elevator call,1333.32877351828,49,-1,3,0, Done, dt, 894.6712264817199
Elevator call,1339.1489406673277,23,-4,3,6, Done, dt, 359.8510593326723
Elevator call,1339.3637905860362,4,0,3,0, Done, dt, 207.6362094139638
Elevator call,1344.9882828199113,-4,45,3,1, Done, dt, 1029.0117171800887
Elevator call,1347.2121633392858,0,42,3,1, Done, dt, 993.7878366607142
Elevator call,1349.5308180250163,49,-3,3,0, Done, dt, 900.4691819749837
Elevator call,1352.4075263630286,0,9,3,1, Done, dt, 625.5924736369714
Elevator call,1352.4657424634215,23,-1,3,6, Done, dt, 313.5342575365785
Elevator call,1353.7323095433728,37,35,3,4, Done, dt, 168.26769045662718
Elevator call,1354.5739699779474,-2,0,3,1, Done, dt, 524.4260300220526
Elevator call,1366.3937752875854,6,2,3,0, Done, dt, 158.6062247124146
Elevator call,1372.7268942821634,0,-4,3,0, Done, dt, 218.27310571783664
Elevator call,1374.7746243383833,0,20,3,3, Done, dt, 272.2253756616167
Elevator call,1377.493687722938,25,-1,3,6, Done, dt, 288.5063122770621
Elevator call,1386.2912413308834,-2,44,3,3, Done, dt, 524.7087586691166
Elevator call,1388.0809474948549,-2,-4,3,8, Done, dt, 644.9190525051451
Elevator call,1388.8704226989184,31,-1,3,4, Done, dt, 529.1295773010816
Elevator call,1392.391720223848,0,-1,3,8, Done, dt, 607.6082797761519
Elevator call,1396.8256171749845,0,34,3,3, Done, dt, 404.1743828250155
Elevator call,1400.0568806811527,-4,43,3,1, Done, dt, 951.9431193188473
Elevator call,1400.141335501355,0,25,3,3, Done, dt, 301.8586644986451
Elevator call,1400.3325047475223,-1,-3,3,0, Done, dt, 179.6674952524777
Elevator call,1402.1237370953575,47,-4,3,0, Done, dt, 858.8762629046425
Elevator call,1403.0169167488018,0,49,3,3, Done, dt, 562.9830832511982
Elevator call,1405.117770387189,-1,-2,3,0, Done, dt, 163.882229612811
Elevator call,1407.4981092474345,0,44,3,3, Done, dt, 503.5018907525655
Elevator call,1412.2886739449248,10,0,3,0, Done, dt, 134.71132605507523
